Gene_Name,Expression_Score
CDH4,9.66666666667
CDH7,3.66666666667
CDH6,15.6666666667
CENPO,69.6666666667
CENPN,68.1666666667
C6orf10,0.0
CENPL,99.6666666667
CENPK,98.6666666667
CENPJ,66.8888888889
CENPI,42.6666666667
UBE4B,72.6666666667
CENPF,97.0
CENPE,84.6666666667
C1orf131,100.0
RAMP1,97.3333333333
HYMAI,84.6666666667
RAMP3,56.0
ACSM5,19.1111111111
LDB2,97.3333333333
SPATA1,34.0
BBX,99.619047619
LOC286190,0.0
PALM,35.3333333333
PABPC4L,77.3333333333
LOC400794,13.7777777778
SSH1,71.6666666667
CENPW,100.0
CENPV,50.4444444444
CENPT,8.0
WIF1,81.3333333333
CENPQ,94.6666666667
FGFR1OP2,88.7619047619
SPRY3,22.0
COX6A1 /// COX6A1P2,0.0
TPRG1,74.6666666667
PDXDC2,20.0
LIN9,25.3333333333
MIF4GD,100.0
OPLAH,89.3333333333
ACY3,26.3333333333
UCA1,42.0
LOC100506108,0.0
LCMT2,77.0
TSPY26P,4.0
EAF1,100.0
PLEKHA5,79.6666666667
PLEKHA6,29.3333333333
PLEKHA7,92.0
C17orf103,43.3333333333
PLEKHA1,100.0
PLEKHA2,88.6666666667
PLEKHA3,67.1111111111
NETO1,16.3333333333
NETO2,98.6666666667
PLEKHA8,55.8888888889
DGKQ,47.6666666667
TRPC7,1.0
GRK5,42.3333333333
CTPS,100.0
LOC100132080,2.66666666667
RFESD,49.0
C1orf133,53.3333333333
ARSB,47.5
EID2B,93.3333333333
SEC62,98.2666666667
HCN4,31.3333333333
DHX38,75.3333333333
GMNN,100.0
RASA4 /// RASA4P,31.3333333333
LOC283567,73.3333333333
TRIB1,55.7777777778
TRIB2,99.6666666667
TRIB3,66.3333333333
PET112L,40.6666666667
DHX32,100.0
DHX33,100.0
KLHL12,100.0
DHX35,48.4444444444
FLJ22763,8.66666666667
DHX37,24.3333333333
LCE1E,0.0
LCE1B,1.33333333333
CABIN1,95.0
PIK3CB,100.0
MGAM,3.33333333333
MIB2,30.4
B3GNTL1,50.3333333333
AS3MT,92.0
VN1R2,1.33333333333
TPTE,14.0
VN1R1,28.0
ZNF768,84.6666666667
VN1R4,0.0
VN1R5,0.0
ZNF765,73.7777777778
ZNF764,94.6666666667
ZNF767,96.6666666667
ZNF766,98.6666666667
LOC100505806 /// SNORD123,66.0
ZNF763,76.0
NRG3,1.33333333333
PDE6A,2.66666666667
C1orf135,51.3333333333
TPT1,100.0
VNN2,40.0
SPATA5,76.4444444444
VNN1,51.3333333333
RPP25,51.3333333333
DSCR10,0.0
PMCH,16.0
PLSCR4,100.0
NKX2-8,1.33333333333
LOC100128881,3.33333333333
MRPS17 /// ZNF713,100.0
C14orf70,43.3333333333
ZSCAN10,0.0
C6orf15,4.0
LOC100507027,30.0
KLRG1,61.3333333333
BPIL2,0.0
FAM185A,10.6666666667
C14orf79,3.33333333333
RETNLB,0.666666666667
ZSCAN12,39.5555555556
SUPT6H,79.3333333333
LOC100507025,81.3333333333
APOBEC2,17.3333333333
C18orf34,10.6666666667
C7orf16,2.33333333333
C18orf32,100.0
LOC100287166,28.6666666667
DOPEY1,72.8888888889
LOC100505797,3.33333333333
CDKL5,0.666666666667
TPSAB1 /// TPSB2,91.3333333333
ZNF501,73.3333333333
TRBV27,16.6666666667
ZNF503,33.1111111111
ZNF502,77.3333333333
FAM27E1 /// FAM27E2 /// FAM27E3,0.0
ZNF507,54.8888888889
IGHV3OR16-14,1.33333333333
ANKRD36BP2,67.7777777778
ENOX1,81.3333333333
CLIP4,91.3333333333
TBC1D10A,60.0
LOC348120,2.66666666667
MEF2D,39.1111111111
LOC100129917,77.3333333333
GPBP1,100.0
LOC100294020 /// LOC100507755 /// POM121L10P /// POM121L1P /// POM121L4P /// POM121L8P /// POM121L9P,0.0
TREM1,100.0
TREM2,88.6666666667
ANO8,28.6666666667
CDKL2,55.0
ALDOC,93.3333333333
RPL41,100.0
ANO9,52.6666666667
LOC100287387,20.6666666667
ZNF343,51.6666666667
TTPAL,99.0
MYH1,1.33333333333
CBLL1,100.0
MYH7,0.0
PION,100.0
FBXO22,89.5
RACGAP1,100.0
FAM167B,0.0
FAM167A,39.3333333333
PSG9,14.6666666667
LOC100287547,0.0
NR4A3,50.0
ANO4,14.0
ZNF436,66.6666666667
LOC100505501,52.6666666667
ANO5,32.6666666667
VGLL2,10.0
VGLL3,94.0
CADM4,14.4
VGLL1,23.3333333333
CADM2,14.5333333333
ANO6,72.6666666667
VGLL4,100.0
ZNF346,51.5555555556
ZNF510,92.0
FGD4,83.3333333333
ANO7,0.0
FGD1,80.0
FGD3,59.6666666667
FLJ35409,0.666666666667
C9orf57,7.33333333333
FBXO24,13.3333333333
C21orf105,4.0
KRTAP5-9,0.0
VTN,0.0
BACE2,98.0
LOC644656,34.6666666667
CELF1,68.4761904762
MERTK,66.6666666667
GDF15,36.2222222222
FAM53B,28.8888888889
ARSI,8.66666666667
RLN1,50.0
UHRF1,97.3333333333
UHRF2,100.0
TTC23L,23.3333333333
CNNM1,38.0
CNNM3,100.0
DOPEY2,76.6666666667
FAM182A,7.66666666667
CNNM4,74.6666666667
POLR1A,72.6666666667
HHLA2,11.6666666667
HHLA3,66.2222222222
PIP5K1A,83.3333333333
HHLA1,0.0
PTER,100.0
KEAP1,98.6666666667
C2orf53,0.0
LOC100288123,2.0
MYO9A,98.6666666667
RLN2,71.3333333333
C3orf37,98.3333333333
CCBE1,42.2222222222
LOC100133790,2.33333333333
DSCC1,48.0
PHF14,88.3333333333
PHF15,49.3333333333
PHF16,100.0
DMRTA1,0.0
PHF10,100.0
PHF11,96.0
PHF12,60.6666666667
PHF13,100.0
GOLT1A,81.3333333333
LOC100499467,55.7777777778
DNM1P41,9.33333333333
PHF19,79.5555555556
FBRSL1,70.2222222222
EBPL,100.0
PRSS1,7.33333333333
SLC5A1,17.0
MEGF8,70.3333333333
PRSS2,72.0
SLC5A4,0.0
CCNB1IP1,100.0
SLC5A6,61.3333333333
TSLP,26.6666666667
SLC5A8,0.0
PRSS8,98.6666666667
LOC100506174,1.33333333333
LOC100130744,0.0
MEGF6,53.3333333333
UBN2,60.2666666667
UBN1,79.3333333333
LOC100506171,15.3333333333
PNLIPRP1,0.666666666667
PNLIPRP3,14.0
PNLIPRP2,1.66666666667
RAVER1,77.3333333333
RAVER2,47.3333333333
CHUK,100.0
ALX3,1.33333333333
MAGOH2,21.3333333333
ALX1,1.33333333333
RB1,73.6666666667
ALX4,0.0
YY1AP1,99.1111111111
LOC284112,20.6666666667
LOC400043,90.0
LOC157562,40.0
NKG7,79.3333333333
AMBRA1,29.8333333333
LOC728012,12.0
ZBTB3,51.6666666667
ZBTB2,100.0
ZBTB1,95.1111111111
CARD18,15.3333333333
ATAD3C,6.66666666667
ATAD3B,64.8888888889
ATAD3A,63.3333333333
ZBTB4,98.6666666667
NR4A2,96.6666666667
GNB1,100.0
ZBTB9,98.6666666667
NR4A1,43.3333333333
BOD1L,74.2222222222
LOC151534,76.6666666667
CARD14,4.0
SYNGAP1,18.6666666667
BOD1P,5.33333333333
CASC1,56.0
LOC100506012,82.6666666667
LOC646870,38.0
LOC100506014,4.66666666667
CASC5,45.6666666667
CASC4,59.1111111111
LOC100506019,1.33333333333
COL24A1,48.0
PXMP2,88.6666666667
AIM2,96.0
PXMP4,64.0
ABCC6,51.1111111111
RIPK3,96.0
LOC100506047,0.0
LOC284379,0.0
C20orf108,99.3333333333
WDR46,100.0
DLL1,31.3333333333
LOC284373,75.3333333333
MGC21881,74.6666666667
C20orf107,12.6666666667
NOVA1,21.3333333333
C20orf103,62.6666666667
CUL4A,75.0666666667
C21orf41,0.0
NUDT11,10.0
CYP2C19,10.6666666667
CYP2C18,23.0
EBI3,4.0
BOLA1,98.6666666667
NUDT16,62.0
BOLA3,100.0
C8orf33,96.3333333333
RIPK2,96.0
IMMT,97.3333333333
PPBPL2,0.0
GLCCI1,69.3333333333
SLC6A3,14.6666666667
C21orf82,0.0
C21orf81,53.3333333333
SLC6A7,0.0
SLC6A6,32.1333333333
NDUFB9,100.0
SLC6A4,10.2222222222
NDUFB7,55.3333333333
NDUFB6,82.6666666667
SLC6A9,0.0
NDUFB4,92.0
NDUFB3,100.0
GSS,100.0
NDUFB1,95.6666666667
CCDC90A,100.0
GPR153,60.6666666667
GSR,97.6666666667
CAPZA1,53.3333333333
KIAA1919,87.5555555556
C11orf85,7.33333333333
GPR31,0.0
GUCA2A,1.33333333333
LOC388456,14.0
GPR32,4.0
GPR35,16.0
NUDT18,26.0
NAALADL1,44.3333333333
LRPPRC,99.0
C12orf56,17.3333333333
C12orf57,100.0
MGC2848,2.66666666667
SUGT1,100.0
C12orf52,76.3333333333
ASB16,0.0
C12orf50,0.0
LOC147004,54.6666666667
FMNL2,68.8888888889
FMNL3,53.3333333333
FMNL1,63.0
TBC1D21,3.33333333333
C12orf59,31.3333333333
STAP2,98.6666666667
STAP1,55.3333333333
TBC1D20,97.0
ZC3HAV1,97.1111111111
ESRG,1.33333333333
FLJ41455,64.6666666667
LOC100507492,30.0
ZIC2,48.6666666667
ACLY,100.0
MAPRE3,10.3333333333
ZIC3,6.0
ANKRD45,26.0
ANKRD44,74.1333333333
AQP4,72.8
AQP5,18.0
AQP2,8.44444444444
TBC1D25,34.0
NRGN,58.6666666667
ANKRD42,0.0
TBC1D24,96.6666666667
LOC642426,2.66666666667
NEDD4,100.0
AQP8,0.0
UTS2D,4.66666666667
GRM4,8.66666666667
SLCO6A1,9.33333333333
NOP2,100.0
ZSWIM7,69.3333333333
LOC284801,67.1111111111
PATZ1,68.2222222222
SLC6A5,0.0
SCARNA2,49.3333333333
LOC646778,16.6666666667
ENPP6,6.66666666667
TAGAP,75.2
GRM7,3.11111111111
MRRF,100.0
MPV17L,1.33333333333
PHB,100.0
LOC100128081,0.0
GSC,0.0
GRM1,10.8888888889
SNHG5,100.0
IFI6,100.0
RHAG,11.3333333333
SNHG6,100.0
SNHG1,100.0
GRM2,1.0
SNHG3,95.3333333333
GUCY1B3,98.6666666667
RNF215,0.0
RNF214,70.6666666667
RNF217,28.0
HIST3H3,0.0
SNHG9,62.6666666667
SNHG8,100.0
CAPS,44.5
RNF212,11.3333333333
MED29,100.0
RXFP2,14.0
STX2,57.0
GALNTL5,0.0
MED21,100.0
MED20,72.0
ADORA3,86.3333333333
LOC25845 /// NCRNA00263,100.0
MED25,34.0
MED24,98.6666666667
MED27,51.1111111111
STX4,91.6666666667
C14orf73,1.33333333333
FUNDC1,100.0
CC2D1A,53.0
CC2D1B,56.2222222222
IGLV1-40 /// IGLV1-44,86.0
TRIM72,10.0
APLP2,87.75
C10orf136,6.66666666667
FNBP1L,100.0
YPEL2,56.1333333333
NKAPP1,36.0
CACNA2D1,53.3333333333
UTS2R,1.33333333333
LOC100128554,3.33333333333
LOC100508009,0.0
LOC100131551,4.66666666667
FAM47A,0.0
NMRAL1,100.0
GK5,84.2222222222
TRIAP1,100.0
RBM34,44.6666666667
GCOM1,87.3333333333
YARS,98.0
CDK5R1,40.0
LOC100507315 /// PPP2R5C,84.6666666667
RBM33,71.4285714286
SENP6,97.7777777778
MSR1,66.8333333333
CDRT1,12.8888888889
RBM38,100.0
EPHB2,63.6666666667
EPHB3,51.3333333333
EPHB1,11.7777777778
PARP8,97.6666666667
PARP9,100.0
EPHB4,86.3333333333
PARP4,100.0
TOM1L1,98.6666666667
PARP6,99.1111111111
EPN1,31.0
IGHV1-69,47.3333333333
ENY2,98.6666666667
PARP3,70.0
BTNL9,40.0
BTNL8,2.66666666667
BCCIP,90.0
HIP1R,64.2222222222
TP53INP1,36.0
TP53INP2,97.3333333333
BTNL3,65.3333333333
BTNL2,0.0
CALR3,0.0
UBXN2A,100.0
ANG,97.3333333333
ALDH4A1,21.3333333333
TTTY8 /// TTTY8B,12.3333333333
PHIP,62.8
LOC149351,18.0
LOC642776,0.0
MELK,94.6666666667
C21orf57,95.3333333333
NEK9,41.5555555556
RIMS4,0.0
LOC441124,45.3333333333
LOC100132178,0.0
NVL,96.0
FGF22,1.11111111111
FGF23,0.0
FGF20,8.66666666667
FGF21,0.666666666667
MGC16121,36.0
LOC286149,15.3333333333
RASIP1,43.6666666667
CD5L,0.0
SLC4A10,10.0
ACTC1,84.0
DSN1,100.0
COG8 /// PDF,100.0
CD164,100.0
LOC100505633,18.0
ZNF34,98.0
ZNF35,97.3333333333
ZNF32,100.0
SERHL /// SERHL2,8.66666666667
ZNF30,98.0
HOXD4,2.0
PRR15L,98.6666666667
ATP8B2,90.3333333333
SH3GL1,96.0
ZBTB43,92.8
THSD1 /// THSD1P1,58.0
AZI2,89.4444444444
NPY,9.33333333333
L1CAM,4.66666666667
SLC10A7,52.0
GOLGA1,100.0
STAB2,1.33333333333
ANKMY2,100.0
C21orf59,63.3333333333
FHL2,100.0
FHL3,18.0
LOC286184,5.33333333333
FHL1,89.2
RPL37A,100.0
AFM,4.66666666667
DHTKD1,100.0
FHL5,40.2222222222
GOLGA4,100.0
PUS10,87.7777777778
LOC100169752,1.33333333333
UGGT2,77.5238095238
TSGA10,34.6666666667
SULT1C4,56.0
UGGT1,86.9333333333
SUV420H2,7.33333333333
BSPRY,99.3333333333
LOC100506783,19.3333333333
ITPRIPL2,66.8888888889
ITPRIPL1,76.0
SLC35F1,16.0
FLJ40852,7.33333333333
GOLGA7,100.0
KIAA1755,7.0
LOC732275,2.66666666667
PYHIN1,66.0
RFPL3S,34.0
ALDH7A1,83.5555555556
C5orf17,6.0
UGT2B28,14.0
RAD51C,97.3333333333
VASH2,56.2222222222
LGI4,3.0
NNT,83.8333333333
RFTN2,67.3333333333
CTDSPL2,98.3333333333
SOX2OT,14.0
PDPR,82.6666666667
FBXO11,84.0
GATAD2B,76.3333333333
LOC100130642,0.0
GATAD2A,53.0
GPA33,5.33333333333
APPBP2,87.1666666667
LGI1,0.0
LOC100509639,0.0
HMGXB3,85.3333333333
CCDC26,10.6666666667
LGI2,5.33333333333
FLJ10661,6.83333333333
ST7OT1,52.6666666667
DIP2B,86.8888888889
LGI3,0.0
C18orf2,14.6666666667
LOC100509635,98.6666666667
LAX1,90.6666666667
PAICS,74.8888888889
POM121 /// POM121C,100.0
MYLPF,1.33333333333
FLJ46875,62.0
NIT2,100.0
DCLRE1B,96.0
DCLRE1C,85.1666666667
LOC644714,3.33333333333
CCPG1,98.8
LOC100507168,29.3333333333
DNA2,85.3333333333
CENPP /// LOC100128361,70.0
ECT2,35.1111111111
IL18BP,40.4444444444
STAM2,90.9333333333
LOC387790,19.3333333333
DUSP13,24.0
LOC100507164,22.6666666667
LOC100507165,22.0
LOC143188,5.33333333333
LOC400573,37.0
ZCCHC9,100.0
ZCCHC8,100.0
C2orf56,84.4444444444
KCNS1,0.666666666667
NIT1,90.0
KCNS3,98.6666666667
ZCCHC3,50.6666666667
ZCCHC2,81.1111111111
CYP4A22,9.33333333333
MARVELD3,61.7777777778
ZCCHC7,99.7777777778
ZCCHC6,98.4
ZCCHC5,65.3333333333
C12orf39,28.0
C17orf60,76.0
IMPACT,100.0
C17orf62,100.0
C17orf63,97.7777777778
C17orf64,0.0
C17orf65,89.3333333333
C17orf66,1.33333333333
C17orf67,11.3333333333
C17orf68,40.0
C17orf69,34.0
SLCO2A1,94.6666666667
CHADL,44.6666666667
EFCAB4B,36.8888888889
CCDC90B,75.5555555556
FKSG83,6.66666666667
NPW,13.3333333333
LOC400456,2.0
GFPT1,99.6666666667
IPPK,47.6666666667
CIB3,0.666666666667
METTL7B,84.0
ZNF804B,0.0
C6orf132,55.0
UPP2,8.66666666667
C6orf130,100.0
ARID3B,3.33333333333
C6orf136,94.3333333333
FAM9B,6.0
FAM9C,1.33333333333
C6orf138,8.0
CASQ2,5.33333333333
ECHDC2,50.6666666667
AKAP13,78.2
LOC285768,0.0
PUS7L,92.0
FLJ31715,29.3333333333
DHX57,84.3333333333
SLC6A19,0.0
FLJ31713,0.0
SCGB1D2,4.0
CASC3,100.0
HTR1D,0.0
ADPRHL2,100.0
LOC285033,47.3333333333
DARS,100.0
GLRX5,100.0
LYPLA2,100.0
MC2R,0.0
GLRX2,100.0
GLRX3,78.8888888889
PIH1D2,86.0
ATP2B1,99.5555555556
TSEN34,100.0
LOC100129449,0.0
ICA1,54.1111111111
DARC,50.0
S100A10,100.0
KIAA0664,53.3333333333
S100A12,86.0
LOC100507557,75.3333333333
S100A14,100.0
PHYHIP,1.33333333333
S100A16,100.0
C19orf40,94.0
DZIP3,82.2222222222
C19orf42,98.8888888889
LOC285548,6.0
C19orf44,18.3333333333
C19orf45,0.0
C19orf46,95.3333333333
AHCYL2,92.6666666667
C19orf48,97.3333333333
A4GNT,14.0
GRK4,10.6666666667
ASH2L,100.0
LOC100506245,60.0
LOC148987,3.33333333333
CYBRD1,96.6666666667
CAPN7,100.0
CAPN6,10.0
CAPN5,59.6666666667
CPNE9,53.3333333333
CAPN3,61.5555555556
CEMP1,0.0
TNXA /// TNXB,35.3333333333
TMEM132D,30.6666666667
NOD1,92.0
DLEU1,100.0
NECAB3,88.0
NECAB2,6.0
NECAB1,3.33333333333
CAPN8,93.3333333333
SOD2,97.4666666667
SPAG8,12.3333333333
TMEM150A,94.6666666667
SPAG6,40.0
SPAG7,100.0
LOC100129961,18.0
SPAG5,98.6666666667
XAGE-4,2.66666666667
SDCCAG3,65.1111111111
OSTF1,100.0
ZNF259 /// ZNF259P1,98.6666666667
HTR4,2.22222222222
KLHL5,99.3333333333
KLHL2,100.0
CCT8L2,2.66666666667
KLHL1,0.666666666667
PRKDC,76.0
GBX2,0.0
KLHL8,98.8888888889
NBPF11 /// NBPF12 /// NBPF24,100.0
CAB39L,64.8888888889
HOXD10,26.6666666667
FUT11,97.3333333333
FUT10,53.3333333333
FAM82A2,100.0
CIRH1A,100.0
SGMS1,100.0
FAM82A1,58.4444444444
LOC100507297,88.0
ELFN2,27.1111111111
MKRN3,12.6666666667
CELA2A,0.0
MKRN2,66.2222222222
KDELR2,100.0
PPP3R1 /// WDR92,100.0
KDELR1,100.0
RSPH10B2,77.3333333333
HIRIP3,77.0
FAM126A,58.3333333333
CLEC12B,1.33333333333
CLEC12A,25.5555555556
C6orf35,31.3333333333
MAMDC4,2.66666666667
ANKRD33,6.0
MAMDC2,80.0
KIAA0947,100.0
ST14,66.4444444444
RP2,49.6666666667
MOBKL2B,71.5
MOBKL2C,76.0
C17orf87,1.33333333333
LHFPL5,3.33333333333
TEX19,8.0
LOC150381,100.0
DEPDC1,80.5
CD2AP,57.3333333333
MUTYH,100.0
KRI1,79.6666666667
LOC730101,38.0
ADRA1B,7.33333333333
CDV3,99.5
LYG1,8.66666666667
LYG2,2.0
TCTN2,9.0
PHACTR3,80.0
NKAPL,5.33333333333
TNXB,6.66666666667
SOHLH1,2.66666666667
SOHLH2,22.3333333333
LOC100506979,84.6666666667
GRAMD3,98.6666666667
GRAMD2,69.3333333333
FATE1,5.33333333333
AKT1S1,76.3333333333
LOC100130097,92.6666666667
PRDM14,0.0
LOC728558,71.3333333333
RGMA,43.0
TAS2R4,32.6666666667
SLC5A2,0.0
DCHS1,60.3333333333
NCOA2,90.5
DCHS2,1.33333333333
CYP27C1,47.3333333333
NCOA3,74.7777777778
SERPINB11,35.3333333333
SERPINB10,0.0
SERPINB13,8.77777777778
SERPINB12,1.33333333333
TMEM132C,0.0
KRTAP5-8,0.0
GML,0.0
CMA1,4.66666666667
NCOA1,79.8666666667
PLEC,86.3333333333
MEN1,100.0
C7orf69,1.33333333333
AFG3L1P,58.6666666667
NCOA6,74.6666666667
NELL2,90.6666666667
HSD17B4,51.6666666667
PDE6H,0.0
C14orf164,2.0
BSCL2,100.0
LTK,9.66666666667
MTR,99.3333333333
GOT1L1,8.66666666667
POMGNT1,57.7777777778
LOC100505500,16.0
INO80B /// WBP1,91.3333333333
KDM5A,90.1333333333
FLJ10038,86.6666666667
GOLGA2B,62.8888888889
PEX14,60.8888888889
SPOCK2,65.6666666667
SPOCK3,22.6666666667
LOC157860,4.0
LOC151009,86.6666666667
DDX54,60.0
CLDN12,100.0
FNBP1,96.8333333333
TMEM19,92.3333333333
CLDN16,0.0
TCP11,2.66666666667
HOXC8,16.6666666667
FNBP4,84.5
CLDN18,50.6666666667
DYNC1H1,35.8095238095
NDUFA11,67.1111111111
APOOL,95.0666666667
LOC100129122,19.0
WIPF2,99.3333333333
PRDM13,8.0
MPEG1,100.0
HSD17B6,88.3333333333
NFE2L2,64.4444444444
NR2F2,88.4
KIAA1704 /// LOC100507773,100.0
GAD1,23.7777777778
GAD2,2.26666666667
ZNF747,62.4444444444
FAM166B,18.0
MTHFD2L,67.2380952381
ZNF740,83.3333333333
LCE3D,29.3333333333
TIAM1,50.0
NCRNA00293,0.0
NCRNA00292,83.3333333333
DGKI,43.3333333333
ZNF749,22.0
LOC100291232 /// PLEKHM1 /// PLEKHM1P,58.0
DCUN1D5,64.0
ODF3L2,0.0
ODF3L1,8.0
KCNQ4,17.3333333333
PMS2 /// PMS2CL,91.3333333333
FOXO1,63.1111111111
AGTRAP,100.0
KLHL36,87.1111111111
DNHD1,24.8333333333
MACF1,88.5
PABPC5,17.3333333333
SEZ6,0.333333333333
TAS2R1,0.0
MPV17L2,78.6666666667
SYNE1,46.8
SYNE2,77.2
FAM187B,0.0
TNFRSF13B,8.66666666667
GOPC,96.5333333333
FAM170B,2.66666666667
C18orf54,42.9333333333
C18orf55,99.3333333333
ZNF521,90.6666666667
TRPS1,94.6666666667
ZNF527,1.33333333333
ZNF526,92.6666666667
ZNF524,4.0
LOC100506918,60.6666666667
NCRNA00085,11.3333333333
VPS18,50.0
JRK,57.4666666667
RGL2,100.0
LOC643792,18.6666666667
PNLDC1,25.3333333333
NXPH4,50.6666666667
SLC30A2,18.3333333333
RNF144B,53.0
RNF144A,49.3333333333
STEAP1,97.3333333333
CATSPER1,23.3333333333
STEAP3,82.0
STEAP2,96.6666666667
ARHGEF25,16.0
STEAP4,88.8888888889
IL17RE,1.33333333333
NUP62CL,45.0
RBFOX1,9.33333333333
PDXDC1 /// PDXDC2P,94.6666666667
LOC144438,100.0
LOC100129935,0.0
BAZ2B,50.0
KIAA1522,72.6666666667
DNM2,37.1111111111
BCL11A,85.7333333333
BCL11B,62.4444444444
LOC253039,53.5
KCNQ3,70.0
FLJ44342,75.5555555556
TST,98.6666666667
EED,94.6666666667
DSCAM,3.33333333333
TPCN2,51.4666666667
UBASH3A,32.6666666667
UBASH3B,43.6
AVL9,67.0
GRHL1,88.0
GRHL2,98.6666666667
LOC100289090,34.3333333333
ZNF818P,89.6666666667
UBQLN3,3.33333333333
GRID2,0.0
GCLC,78.6666666667
UBQLN4,99.0
LOC554174,4.66666666667
OSMR,98.2222222222
CASP7,100.0
FAM165B,52.2222222222
BIVM,54.0
DAPK3,57.1111111111
DAPK2,59.6666666667
DAPK1,52.0
CHRNA10,17.3333333333
ULK2,73.8333333333
NR3C2,93.3333333333
NR3C1,99.3333333333
DPY19L3,100.0
PIM2,87.3333333333
PIM3,100.0
CSNK2B /// LY6G5B,82.6666666667
PIM1,99.3333333333
ZFPL1,60.6666666667
C21orf125,10.6666666667
C21orf122,0.0
C21orf121,4.0
LOC441617,4.0
BTN2A3,2.0
MAN1C1,95.0
MVK,42.6666666667
TNC,94.6666666667
DENND3,71.6666666667
SRPK1,99.3333333333
PREX2,30.0
MIR21,100.0
TNN,12.0
ANXA13,6.66666666667
LCK,79.6666666667
LOC338620,55.3333333333
POU2F2,9.16666666667
PREX1,83.3333333333
FGFR1OP,70.6666666667
NHP2L1,92.4444444444
ATP11B,90.7777777778
LOC100510009 /// WBSCR16,10.0
TAAR2,4.0
ELP2P,2.66666666667
ERI1,93.0
GORAB,100.0
7-Sep,69.1111111111
KCTD7,40.8888888889
RNLS,58.0
MYO7A,28.3333333333
MYO7B,5.11111111111
UBL5,100.0
BPTF,96.4
UBL7,100.0
STK19,79.5555555556
CSH1 /// CSH2 /// CSHL1 /// GH1 /// GH2,0.666666666667
UBL3,100.0
C1orf127,0.0
LTB4R2,0.0
STK10,62.0
POLG2,100.0
STK16,62.0
GPAT2,47.3333333333
CYTH2,63.7777777778
FKBP4,50.6666666667
PRAMEF12,4.0
FKBP6,0.0
FKBP7,72.8888888889
IL17RD,47.3333333333
SEC23IP,95.3333333333
SLC27A4,96.0
KCTD6,94.6666666667
HES2,13.5555555556
LOC153910,30.0
FKBP8,47.3333333333
FKBP9,100.0
HSPA1A /// HSPA1B,100.0
NAPSA,90.6666666667
NAPSB,55.6666666667
GPR116,97.6666666667
SLC27A1,87.3333333333
LOC399491,83.3333333333
LOC100132369,0.0
LOC400236,62.0
STARD3NL,100.0
LOC100303728,33.3333333333
C14orf159,74.6666666667
LOC645323,16.6666666667
LOC645321,1.33333333333
GPR109B,93.3333333333
C14orf153,99.3333333333
SV2C,7.0
GSTM3,89.6666666667
C14orf156,100.0
LOC645638,6.66666666667
GRAMD1B,24.0
SAMD1,47.6666666667
C19orf61,55.1111111111
PCCA,57.3333333333
MAN2C1,63.5555555556
POLRMTL,0.0
MED22,100.0
WIPI2,82.5333333333
SLC10A2,21.3333333333
SAMD3,41.3333333333
BNC1,13.6666666667
SIVA1,90.6666666667
EHF,93.0
C9orf100,26.0
LOC100506761,98.0
SLC26A4,64.6666666667
GATSL3 /// TBC1D10A,77.6666666667
RMND1,98.0
CBLN2,4.0
TBCK,100.0
C1orf129,6.66666666667
GRAMD1A,98.0
C9orf102,65.7777777778
LOC148413,53.3333333333
C9orf103,96.0
LOC284395,0.0
IL20,0.0
FKBPL,68.0
LOC400238,0.0
GM2A,80.1904761905
LOC390705,9.66666666667
PKDCC,82.0
FDXACB1,60.0
PELO,82.2222222222
GPR172A,99.3333333333
GPR172B,18.0
IL22,3.66666666667
TNFRSF21,99.6666666667
PRRC1,99.3333333333
CHP,99.6666666667
AMY1A /// AMY1B /// AMY1C /// AMY2A /// AMY2B,98.6666666667
ZNF281,100.0
APOBEC3G,49.6666666667
A2LD1,46.3333333333
RBL2,100.0
ATP6V1D,92.4444444444
EGFLAM,22.6666666667
TBCD,36.4444444444
ATP6V1A,100.0
RASL10A,10.6666666667
RASL10B,3.0
DTL,99.6666666667
EMX2,2.66666666667
ARHGEF10L,94.6666666667
SYNRG,96.5555555556
GPR18,76.6666666667
SLC26A6,84.3333333333
LOC100506305,12.0
PIWIL1,25.3333333333
CLLU1,9.0
LOC100130155,4.0
AK5,0.666666666667
C12orf34,45.3333333333
C12orf35,100.0
DUX1 /// DUX3 /// DUX5,0.666666666667
LOC100288507,10.0
DHRS3,100.0
C12orf32,100.0
ZG16B,23.3333333333
PANK1,96.6666666667
NPIP,96.0
PANK3,90.3333333333
PANK2,35.0
PANK4,100.0
LOC158696,5.33333333333
ETAA1,98.6666666667
CAV2,70.8888888889
IL17RC,59.3333333333
KCNMA1,40.3333333333
CBLN1,1.33333333333
LRIG3,98.6666666667
NFIX,37.8333333333
CT45A1 /// CT45A2 /// CT45A3 /// CT45A4 /// CT45A5 /// CT45A6,18.0
KIF2B,2.66666666667
HOXA5,95.3333333333
NME1-NME2 /// NME2,100.0
PCYOX1L,96.0
NUP210,74.3333333333
HDHD2,100.0
HEATR5A,100.0
NBLA00301,2.0
MOP-1,0.0
ATF1,100.0
C15orf2,1.33333333333
TM4SF18,90.3333333333
TMEM22,52.6666666667
LOC643008,31.3333333333
RAP1GDS1,99.1111111111
SAMD15,11.5555555556
HOXA4,25.3333333333
IGJ,100.0
ARNT2,46.6666666667
C6orf97,49.3333333333
PLXNC1,86.6666666667
ZNRF4,0.0
ZNRF1,79.2
MGC39372,68.0
ZNRF3,100.0
ZNRF2,98.6666666667
SLC26A9,66.6666666667
PP13439,30.6666666667
